time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1609043982.86559796,0.00952637,0.00246364,0.00000353,98483.00000000,0.00915041,0.000000,0.000000
1609043982.96876979,0.00952652,0.00304022,0.00000364,98535.00000000,0.01002071,0.000000,0.000000
1609043983.07108521,0.00952689,0.00323166,0.00000391,98659.00000000,0.01078563,0.000000,0.000000
1609043983.14127660,0.00952727,0.00332056,0.00000389,98762.00000000,0.01082149,0.000000,0.000000
1609043983.24317598,0.00952741,0.00279912,0.00000369,98823.00000000,0.00998150,0.000000,0.000000
1609043983.34619045,0.00952733,0.00235592,0.00000354,98870.00000000,0.00924801,0.000000,0.000000
1609043983.44946051,0.00952754,0.00285419,0.00000376,98882.00000000,0.01024844,0.000000,0.000000
1609043983.55246019,0.00952789,0.00316506,0.00000384,98889.00000000,0.01070101,0.000000,0.000000
1609043983.65582013,0.00952808,0.00297469,0.00000368,98799.00000000,0.01019595,0.000000,0.000000
1609043983.75867105,0.00952826,0.00283373,0.00000372,98727.00000000,0.01011506,0.000000,0.000000
1609043983.86184740,0.00952820,0.00235444,0.00000356,98779.00000000,0.00933440,0.000000,0.000000
1609043983.96485949,0.00952830,0.00254979,0.00000366,98798.00000000,0.00986228,0.000000,0.000000
1609043984.06820846,0.00952845,0.00269223,0.00000373,98806.00000000,0.01005838,0.000000,0.000000
1609043984.17139578,0.00952853,0.00268891,0.00000360,98894.00000000,0.00979049,0.000000,0.000000
1609043984.24158239,0.00952866,0.00287058,0.00000362,98988.00000000,0.00996820,0.000000,0.000000
1609043984.34320045,0.00952874,0.00281740,0.00000366,99061.00000000,0.00979443,0.000000,0.000000
1609043984.44648480,0.00952888,0.00290804,0.00000364,99110.00000000,0.01000959,0.000000,0.000000
1609043984.54969215,0.00952907,0.00288794,0.00000376,99143.00000000,0.01017101,0.000000,0.000000
1609043984.65286040,0.00952926,0.00285762,0.00000385,99152.00000000,0.01016966,0.000000,0.000000
1609043984.75600815,0.00952929,0.00262283,0.00000358,99212.00000000,0.00964379,0.000000,0.000000
1609043984.85944033,0.00952937,0.00284093,0.00000354,99228.00000000,0.00977878,0.000000,0.000000
1609043984.96223950,0.00952965,0.00311463,0.00000382,99242.00000000,0.01048907,0.000000,0.000000
1609043985.06513524,0.00953030,0.00250558,0.00000368,99275.00000000,0.01174545,0.000000,0.000000
1609043985.16824508,0.00953027,0.00249834,0.00000358,99312.00000000,0.00942625,0.000000,0.000000
1609043985.27125382,0.00953035,0.00273079,0.00000365,99351.00000000,0.00979256,0.000000,0.000000
1609043985.34150934,0.00953054,0.00290716,0.00000373,99370.00000000,0.01016790,0.000000,0.000000
1609043985.44313359,0.00953066,0.00264046,0.00000381,99430.00000000,0.00994508,0.000000,0.000000
1609043985.54600382,0.00953071,0.00242668,0.00000359,99486.00000000,0.00969491,0.000000,0.000000
1609043985.64917517,0.00953077,0.00268784,0.00000372,99506.00000000,0.00975549,0.000000,0.000000
1609043985.75243115,0.00953078,0.00267128,0.00000373,99528.00000000,0.00956451,0.000000,0.000000
1609043985.85555720,0.00953089,0.00286754,0.00000377,99574.00000000,0.00989966,0.000000,0.000000
1609043985.95870399,0.00953089,0.00265414,0.00000374,99605.00000000,0.00952566,0.000000,0.000000
1609043986.06197309,0.00953090,0.00279905,0.00000364,99624.00000000,0.00955351,0.000000,0.000000
1609043986.16495252,0.00953103,0.00293568,0.00000376,99683.00000000,0.00998949,0.000000,0.000000
1609043986.26870823,0.00953133,0.00312613,0.00000400,99675.00000000,0.01056973,0.000000,0.000000
1609043986.37185955,0.00953143,0.00280297,0.00000379,99786.00000000,0.00984007,0.000000,0.000000
1609043986.44230175,0.00953155,0.00293429,0.00000378,99848.00000000,0.00994073,0.000000,0.000000
1609043986.54301667,0.00953161,0.00285367,0.00000365,99891.00000000,0.00974979,0.000000,0.000000
1609043986.64649010,0.00953172,0.00303823,0.00000358,99995.00000000,0.00991356,0.000000,0.000000
1609043986.74962091,0.00953205,0.00324792,0.00000396,100075.00000000,0.01064606,0.000000,0.000000
1609043986.85275102,0.00953232,0.00286618,0.00000402,100130.00000000,0.01047204,0.000000,0.000000
1609043986.95584798,0.00953236,0.00296110,0.00000364,100185.00000000,0.00965762,0.000000,0.000000
1609043987.05925703,0.00953225,0.00266063,0.00000355,100239.00000000,0.00914651,0.000000,0.000000
1609043987.16245246,0.00953205,0.00251309,0.00000353,100277.00000000,0.00885817,0.000000,0.000000
1609043987.26552033,0.00953198,0.00263264,0.00000369,100310.00000000,0.00929686,0.000000,0.000000
1609043987.36857772,0.00953226,0.00255190,0.00000370,100278.00000000,0.01047442,0.000000,0.000000
1609043987.47176433,0.00953213,0.00242682,0.00000363,100323.00000000,0.00911490,0.000000,0.000000
1609043987.54194784,0.00953206,0.00253559,0.00000374,100358.00000000,0.00927848,0.000000,0.000000
1609043987.64318204,0.00953223,0.00286985,0.00000409,100416.00000000,0.01009969,0.000000,0.000000
1609043987.74617672,0.00953237,0.00275598,0.00000395,100438.00000000,0.01002685,0.000000,0.000000
1609043987.84917665,0.00953246,0.00266655,0.00000382,100462.00000000,0.00982699,0.000000,0.000000
1609043987.95284200,0.00953270,0.00265950,0.00000398,100466.00000000,0.01037831,0.000000,0.000000
1609043988.05593824,0.00953281,0.00288574,0.00000374,100501.00000000,0.00988680,0.000000,0.000000
1609043988.15928125,0.00953293,0.00274848,0.00000385,100547.00000000,0.00996101,0.000000,0.000000
1609043988.26223826,0.00953293,0.00257217,0.00000363,100564.00000000,0.00952227,0.000000,0.000000
1609043988.36525631,0.00953297,0.00258694,0.00000368,100589.00000000,0.00967880,0.000000,0.000000
1609043988.46848488,0.00953310,0.00284543,0.00000373,100611.00000000,0.00998005,0.000000,0.000000
1609043988.57139206,0.00953319,0.00272294,0.00000366,100589.00000000,0.00983329,0.000000,0.000000
1609043988.64134383,0.00953874,0.00276044,0.00000385,100604.00000000,0.02859395,0.000000,0.000000
1609043988.74319577,0.00953878,0.00252619,0.00000377,100645.00000000,0.00965875,0.000000,0.000000
1609043988.84641957,0.00953882,0.00249666,0.00000378,100679.00000000,0.00967952,0.000000,0.000000
1609043988.94969392,0.00953886,0.00242259,0.00000379,100686.00000000,0.00967238,0.000000,0.000000
1609043989.05235004,0.00953899,0.00258735,0.00000393,100696.00000000,0.01001105,0.000000,0.000000
1609043989.15581179,0.00953905,0.00266801,0.00000375,100710.00000000,0.00972954,0.000000,0.000000
1609043989.25902414,0.00953909,0.00268037,0.00000368,100739.00000000,0.00968576,0.000000,0.000000
1609043989.36195874,0.00953910,0.00269368,0.00000373,100734.00000000,0.00955945,0.000000,0.000000
1609043989.46503210,0.00954230,0.00297384,0.00000391,100803.00000000,0.02054800,0.000000,0.000000
1609043989.56813312,0.00954456,0.00301226,0.00000373,100869.00000000,0.01732926,0.000000,0.000000
1609043989.67161345,0.00954453,0.00257671,0.00000377,100892.00000000,0.00944892,0.000000,0.000000
1609043989.74188972,0.00954450,0.00265673,0.00000371,100959.00000000,0.00944432,0.000000,0.000000
1609043989.84363723,0.00954447,0.00261575,0.00000372,101011.00000000,0.00944036,0.000000,0.000000
1609043989.94683719,0.00954464,0.00300056,0.00000396,101011.00000000,0.01013736,0.000000,0.000000
1609043990.04994226,0.00954478,0.00279141,0.00000390,101058.00000000,0.01000438,0.000000,0.000000
1609043990.15334463,0.00954498,0.00272986,0.00000398,101070.00000000,0.01025164,0.000000,0.000000
1609043990.25574040,0.00954499,0.00260383,0.00000379,101100.00000000,0.00958830,0.000000,0.000000
1609043990.35887027,0.00954542,0.00324355,0.00000387,101107.00000000,0.01100111,0.000000,0.000000
1609043990.46221209,0.00954555,0.00299782,0.00000380,101125.00000000,0.01001190,0.000000,0.000000
1609043990.56483936,0.00954561,0.00251910,0.00000386,101136.00000000,0.00975443,0.000000,0.000000
1609043990.66795039,0.00954569,0.00255872,0.00000395,101146.00000000,0.00982800,0.000000,0.000000
1609043990.77103138,0.00954564,0.00240753,0.00000376,101138.00000000,0.00935911,0.000000,0.000000
1609043990.84108901,0.00954580,0.00302426,0.00000376,101168.00000000,0.01010212,0.000000,0.000000
1609043990.94285011,0.00954610,0.00346316,0.00000386,101230.00000000,0.01059515,0.000000,0.000000
1609043991.04589939,0.00954646,0.00278603,0.00000411,101202.00000000,0.01078145,0.000000,0.000000
1609043991.14925504,0.00954645,0.00248484,0.00000362,101217.00000000,0.00949480,0.000000,0.000000
1609043991.25231147,0.00954637,0.00236296,0.00000370,101243.00000000,0.00927114,0.000000,0.000000
1609043991.35513926,0.00954638,0.00242618,0.00000388,101256.00000000,0.00960229,0.000000,0.000000
1609043991.45868945,0.00954638,0.00255213,0.00000373,101270.00000000,0.00954807,0.000000,0.000000
1609043991.56244230,0.00954632,0.00244194,0.00000369,101281.00000000,0.00931818,0.000000,0.000000
1609043991.66538095,0.00954636,0.00245835,0.00000385,101304.00000000,0.00968083,0.000000,0.000000
1609043991.76835227,0.00954636,0.00265207,0.00000368,101323.00000000,0.00956192,0.000000,0.000000
1609043991.87141800,0.00954660,0.00291426,0.00000389,101341.00000000,0.01036280,0.000000,0.000000
1609043991.94150043,0.00954661,0.00247916,0.00000369,101376.00000000,0.00958021,0.000000,0.000000
1609043992.04317737,0.00954655,0.00238090,0.00000362,101411.00000000,0.00936225,0.000000,0.000000
1609043992.14609098,0.00954672,0.00277603,0.00000379,101429.00000000,0.01011482,0.000000,0.000000
1609043992.24958634,0.00954677,0.00267965,0.00000374,101421.00000000,0.00973080,0.000000,0.000000
1609043992.35247922,0.00954695,0.00279910,0.00000396,101423.00000000,0.01015609,0.000000,0.000000
1609043992.45554614,0.00954702,0.00254183,0.00000368,101423.00000000,0.00980828,0.000000,0.000000
1609043992.55888271,0.00954704,0.00245893,0.00000359,101444.00000000,0.00959688,0.000000,0.000000
1609043992.66177821,0.00954701,0.00239033,0.00000358,101478.00000000,0.00944034,0.000000,0.000000
1609043992.76488757,0.00954716,0.00263265,0.00000387,101505.00000000,0.01009868,0.000000,0.000000
1609043992.86812735,0.00954735,0.00250991,0.00000392,101540.00000000,0.01017822,0.000000,0.000000
1609043992.97125387,0.00954759,0.00265456,0.00000390,101552.00000000,0.01037933,0.000000,0.000000
1609043993.04162502,0.00954757,0.00248348,0.00000366,101562.00000000,0.00950940,0.000000,0.000000
1609043993.14363289,0.00954792,0.00273620,0.00000390,101573.00000000,0.01074955,0.000000,0.000000
1609043993.24691391,0.00954837,0.00337378,0.00000391,101647.00000000,0.01110936,0.000000,0.000000
1609043993.34966373,0.00954896,0.00389549,0.00000382,101722.00000000,0.01162157,0.000000,0.000000
1609043993.45312095,0.00954927,0.00323124,0.00000379,101680.00000000,0.01060695,0.000000,0.000000
1609043993.55611229,0.00954934,0.00286965,0.00000375,101742.00000000,0.00979478,0.000000,0.000000
1609043993.65931177,0.00954949,0.00301912,0.00000383,101839.00000000,0.01006785,0.000000,0.000000
1609043993.76253939,0.00954960,0.00273598,0.00000402,101911.00000000,0.00992977,0.000000,0.000000
1609043993.86514878,0.00954954,0.00258309,0.00000380,102015.00000000,0.00934301,0.000000,0.000000
1609043993.96833849,0.00954940,0.00254639,0.00000365,102072.00000000,0.00905674,0.000000,0.000000
1609043994.07129860,0.00954922,0.00251781,0.00000364,102130.00000000,0.00892279,0.000000,0.000000
1609043994.14158106,0.00954921,0.00289231,0.00000373,102183.00000000,0.00952409,0.000000,0.000000
1609043994.24356008,0.00954933,0.00277103,0.00000401,102197.00000000,0.00998396,0.000000,0.000000
1609043994.34679842,0.00954930,0.00279447,0.00000368,102229.00000000,0.00944681,0.000000,0.000000
1609043994.45000720,0.00954920,0.00259472,0.00000361,102264.00000000,0.00918673,0.000000,0.000000
1609043994.55300546,0.00955103,0.00276884,0.00000375,102246.00000000,0.01594934,0.000000,0.000000
1609043994.65609527,0.00955114,0.00322731,0.00000376,102233.00000000,0.00991088,0.000000,0.000000
1609043994.75920486,0.00955108,0.00251774,0.00000378,101984.00000000,0.00934039,0.000000,0.000000
1609043994.86214542,0.00955100,0.00258152,0.00000376,102014.00000000,0.00930023,0.000000,0.000000
1609043994.96524715,0.00955101,0.00280332,0.00000374,102036.00000000,0.00958335,0.000000,0.000000
1609043995.06838250,0.00955113,0.00263020,0.00000397,102046.00000000,0.00996175,0.000000,0.000000
1609043995.17163157,0.00955112,0.00245861,0.00000386,102076.00000000,0.00951450,0.000000,0.000000
1609043995.24170518,0.00955413,0.00274038,0.00000376,102084.00000000,0.02006346,0.000000,0.000000
1609043995.34355307,0.00955413,0.00249686,0.00000387,102091.00000000,0.00957776,0.000000,0.000000
1609043995.44672871,0.00955416,0.00283456,0.00000365,102101.00000000,0.00963796,0.000000,0.000000
1609043995.54988909,0.00955424,0.00262236,0.00000386,102122.00000000,0.00983781,0.000000,0.000000
1609043995.65316725,0.00955418,0.00237101,0.00000375,102129.00000000,0.00936494,0.000000,0.000000
1609043995.75619292,0.00955425,0.00235726,0.00000398,102133.00000000,0.00978605,0.000000,0.000000
1609043995.85942960,0.00955407,0.00222743,0.00000361,102141.00000000,0.00893612,0.000000,0.000000
1609043995.96261787,0.00955409,0.00256396,0.00000371,102159.00000000,0.00961203,0.000000,0.000000
1609043996.06540942,0.00955479,0.00237516,0.00000367,102184.00000000,0.01200866,0.000000,0.000000
1609043996.16848230,0.00955484,0.00264085,0.00000370,102208.00000000,0.00974987,0.000000,0.000000
1609043996.27118731,0.00955496,0.00258888,0.00000371,102222.00000000,0.00995177,0.000000,0.000000
1609043996.34167123,0.00955501,0.00244445,0.00000362,102237.00000000,0.00973387,0.000000,0.000000
1609043996.44351220,0.00955520,0.00291262,0.00000367,102262.00000000,0.01023257,0.000000,0.000000
1609043996.54666471,0.00955528,0.00263142,0.00000376,102226.00000000,0.00984250,0.000000,0.000000
1609043996.65002346,0.00955558,0.00342194,0.00000378,102259.00000000,0.01059231,0.000000,0.000000
1609043996.75288272,0.00955565,0.00309464,0.00000363,102327.00000000,0.00979102,0.000000,0.000000
1609043996.85587764,0.00955564,0.00276885,0.00000374,100924.00000000,0.00955102,0.000000,0.000000
1609043996.95899749,0.00955586,0.00304731,0.00000395,101104.00000000,0.01032102,0.000000,0.000000
1609043997.06211233,0.00955621,0.00372854,0.00000383,101263.00000000,0.01078990,0.000000,0.000000
1609043997.16516399,0.00955669,0.00397039,0.00000384,101477.00000000,0.01124794,0.000000,0.000000
1609043997.26840425,0.00955698,0.00357866,0.00000371,101492.00000000,0.01057543,0.000000,0.000000
1609043997.37144756,0.00955715,0.00315718,0.00000371,101567.00000000,0.01013785,0.000000,0.000000
1609043997.44170403,0.00955732,0.00290283,0.00000373,101684.00000000,0.01015631,0.000000,0.000000
1609043997.54333949,0.00955770,0.00357925,0.00000394,101755.00000000,0.01089122,0.000000,0.000000
1609043997.64652348,0.00955828,0.00376515,0.00000407,101858.00000000,0.01161949,0.000000,0.000000
1609043997.74957156,0.00955875,0.00331670,0.00000388,101940.00000000,0.01121698,0.000000,0.000000
1609043997.85282421,0.00955884,0.00265657,0.00000364,102169.00000000,0.00984991,0.000000,0.000000
1609043997.95598125,0.00955924,0.00348632,0.00000408,102278.00000000,0.01099956,0.000000,0.000000
1609043998.05921173,0.00955938,0.00302178,0.00000392,102223.00000000,0.01004629,0.000000,0.000000
1609043998.16237378,0.00955951,0.00308093,0.00000378,102350.00000000,0.01001693,0.000000,0.000000
1609043998.26533794,0.00955962,0.00302383,0.00000380,102505.00000000,0.00995397,0.000000,0.000000
1609043998.36844110,0.00955989,0.00368573,0.00000375,102629.00000000,0.01049556,0.000000,0.000000
1609043998.47147417,0.00956018,0.00321931,0.00000402,102721.00000000,0.01057369,0.000000,0.000000
1609043998.54190636,0.00956014,0.00282880,0.00000370,102759.00000000,0.00944401,0.000000,0.000000
1609043998.64367199,0.00956035,0.00344856,0.00000366,102846.00000000,0.01030096,0.000000,0.000000
1609043998.74686646,0.00956310,0.00334805,0.00000400,102776.00000000,0.01925528,0.000000,0.000000
1609043998.84958529,0.00956322,0.00323705,0.00000379,102840.00000000,0.00999246,0.000000,0.000000
1609043998.95256257,0.00956336,0.00293803,0.00000410,102843.00000000,0.01005779,0.000000,0.000000
1609043999.05562901,0.00956338,0.00282027,0.00000381,102897.00000000,0.00964939,0.000000,0.000000
1609043999.15890431,0.00956358,0.00325513,0.00000383,102914.00000000,0.01026452,0.000000,0.000000
1609043999.26254368,0.00956361,0.00289396,0.00000367,102912.00000000,0.00966748,0.000000,0.000000
1609043999.36517119,0.00956372,0.00303857,0.00000382,102883.00000000,0.00993974,0.000000,0.000000
1609043999.46812963,0.00956397,0.00310974,0.00000394,102882.00000000,0.01045960,0.000000,0.000000
1609043999.57131529,0.00956778,0.00315856,0.00000429,102941.00000000,0.02306193,0.000000,0.000000
1609043999.64161801,0.00957107,0.00315495,0.00000459,103027.00000000,0.02124053,0.000000,0.000000
1609043999.74346423,0.00957117,0.00290685,0.00000387,103101.00000000,0.00992678,0.000000,0.000000
1609043999.84667563,0.00957161,0.00332195,0.00000431,103139.00000000,0.01113273,0.000000,0.000000
1609043999.94985175,0.00957176,0.00326372,0.00000391,103243.00000000,0.01007806,0.000000,0.000000
1609044000.05299306,0.00957178,0.00294651,0.00000379,103305.00000000,0.00964062,0.000000,0.000000
1609044000.15597582,0.00957192,0.00348914,0.00000373,103393.00000000,0.01009466,0.000000,0.000000
1609044000.25921464,0.00957214,0.00333596,0.00000389,103423.00000000,0.01031955,0.000000,0.000000
1609044000.36173749,0.00957232,0.00311253,0.00000403,103477.00000000,0.01021377,0.000000,0.000000
1609044000.46483088,0.00957244,0.00296186,0.00000399,103567.00000000,0.01001898,0.000000,0.000000
1609044000.56838870,0.00957254,0.00292660,0.00000380,103495.00000000,0.00991374,0.000000,0.000000
1609044000.67146683,0.00957255,0.00297366,0.00000374,103567.00000000,0.00962216,0.000000,0.000000
1609044000.74183393,0.00957255,0.00276926,0.00000389,103657.00000000,0.00957987,0.000000,0.000000
1609044000.84366894,0.00957258,0.00289363,0.00000387,103706.00000000,0.00964825,0.000000,0.000000
1609044000.94670105,0.00957259,0.00288953,0.00000383,103790.00000000,0.00964028,0.000000,0.000000
1609044001.04986501,0.00957254,0.00271209,0.00000376,103838.00000000,0.00937238,0.000000,0.000000
1609044001.15317464,0.00957255,0.00289020,0.00000375,103918.00000000,0.00960363,0.000000,0.000000
1609044001.25565481,0.00957262,0.00301683,0.00000389,104004.00000000,0.00981808,0.000000,0.000000
1609044001.35892844,0.00957283,0.00313917,0.00000391,104118.00000000,0.01033873,0.000000,0.000000
1609044001.46236992,0.00957294,0.00289306,0.00000389,104244.00000000,0.00997035,0.000000,0.000000
1609044001.56483006,0.00957301,0.00296651,0.00000385,104333.00000000,0.00982123,0.000000,0.000000
1609044001.66816044,0.00957329,0.00307716,0.00000368,104417.00000000,0.01057198,0.000000,0.000000
1609044001.77126193,0.00957340,0.00291071,0.00000394,104503.00000000,0.00996507,0.000000,0.000000
1609044001.84173846,0.00957343,0.00296039,0.00000378,104586.00000000,0.00968242,0.000000,0.000000
1609044001.94352746,0.00957340,0.00275025,0.00000382,104641.00000000,0.00943960,0.000000,0.000000
1609044002.04632449,0.00957352,0.00323112,0.00000387,104704.00000000,0.01000704,0.000000,0.000000
1609044002.14997721,0.00957360,0.00298182,0.00000390,104737.00000000,0.00986750,0.000000,0.000000
1609044002.25291920,0.00957358,0.00281626,0.00000390,104791.00000000,0.00951542,0.000000,0.000000
1609044002.35589695,0.00957363,0.00292544,0.00000385,104822.00000000,0.00974929,0.000000,0.000000
1609044002.45920539,0.00957359,0.00301500,0.00000370,104875.00000000,0.00943167,0.000000,0.000000
1609044002.56209517,0.00957361,0.00309336,0.00000369,105004.00000000,0.00962140,0.000000,0.000000
1609044002.66505313,0.00957373,0.00325537,0.00000385,105176.00000000,0.01000295,0.000000,0.000000
1609044002.76783180,0.00957376,0.00298728,0.00000369,105299.00000000,0.00969547,0.000000,0.000000
1609044002.87165761,0.00957365,0.00283420,0.00000355,105398.00000000,0.00919329,0.000000,0.000000
1609044002.94216943,0.00957361,0.00303268,0.00000360,105586.00000000,0.00943468,0.000000,0.000000
1609044003.04394913,0.00957376,0.00335385,0.00000377,105597.00000000,0.01008499,0.000000,0.000000
1609044003.14726901,0.00957374,0.00293758,0.00000368,105737.00000000,0.00951822,0.000000,0.000000
1609044003.25043750,0.00957361,0.00273862,0.00000359,105646.00000000,0.00911051,0.000000,0.000000
1609044003.35337758,0.00957362,0.00310981,0.00000371,105770.00000000,0.00958884,0.000000,0.000000
1609044003.45545387,0.00957350,0.00282680,0.00000358,105877.00000000,0.00916334,0.000000,0.000000
1609044003.55881333,0.00957386,0.00404871,0.00000389,106076.00000000,0.01087070,0.000000,0.000000
1609044003.66196847,0.00957411,0.00337650,0.00000391,106269.00000000,0.01044489,0.000000,0.000000
1609044003.76511359,0.00957395,0.00270768,0.00000364,106441.00000000,0.00902143,0.000000,0.000000
1609044003.86818337,0.00957411,0.00374157,0.00000359,106613.00000000,0.01012385,0.000000,0.000000
1609044003.97117853,0.00957430,0.00370714,0.00000366,107075.00000000,0.01027349,0.000000,0.000000
1609044004.04168367,0.00957445,0.00329160,0.00000386,107401.00000000,0.01012124,0.000000,0.000000
1609044004.14335847,0.00957441,0.00297831,0.00000373,107550.00000000,0.00942955,0.000000,0.000000
1609044004.24633980,0.00957436,0.00299363,0.00000361,107695.00000000,0.00939443,0.000000,0.000000
1609044004.34951377,0.00957424,0.00283725,0.00000359,107807.00000000,0.00911277,0.000000,0.000000
1609044004.45250678,0.00957718,0.00322181,0.00000379,107909.00000000,0.02013122,0.000000,0.000000
1609044004.55551767,0.00957706,0.00288396,0.00000364,107975.00000000,0.00915577,0.000000,0.000000
1609044004.65868282,0.00957719,0.00343302,0.00000379,108140.00000000,0.01006617,0.000000,0.000000
1609044004.76185703,0.00957724,0.00317052,0.00000369,108422.00000000,0.00972816,0.000000,0.000000
1609044004.86490035,0.00957727,0.00310778,0.00000370,108422.00000000,0.00970684,0.000000,0.000000
1609044004.96795058,0.00957745,0.00330136,0.00000403,108552.00000000,0.01020929,0.000000,0.000000
1609044005.07096982,0.00957746,0.00290947,0.00000384,108468.00000000,0.00962424,0.000000,0.000000
1609044005.14106417,0.00957732,0.00268505,0.00000369,108582.00000000,0.00905358,0.000000,0.000000
1609044005.24278831,0.00957737,0.00338347,0.00000371,108668.00000000,0.00979034,0.000000,0.000000
1609044005.34587121,0.00957729,0.00298137,0.00000366,108660.00000000,0.00928126,0.000000,0.000000
1609044005.44921756,0.00957727,0.00294249,0.00000378,108758.00000000,0.00949200,0.000000,0.000000
1609044005.55255222,0.00957706,0.00252950,0.00000365,108899.00000000,0.00881777,0.000000,0.000000
1609044005.65554142,0.00957709,0.00288007,0.00000376,109014.00000000,0.00967563,0.000000,0.000000
1609044005.75881457,0.00957709,0.00322958,0.00000360,109104.00000000,0.00959266,0.000000,0.000000
1609044005.86244607,0.00957702,0.00309717,0.00000362,109384.00000000,0.00932973,0.000000,0.000000
1609044005.96498919,0.00957718,0.00323153,0.00000385,109533.00000000,0.01015425,0.000000,0.000000
1609044006.06787872,0.00957716,0.00291277,0.00000373,109719.00000000,0.00948535,0.000000,0.000000
1609044006.17096186,0.00957714,0.00289213,0.00000380,109911.00000000,0.00950814,0.000000,0.000000
1609044006.24116397,0.00957697,0.00258714,0.00000369,110020.00000000,0.00899417,0.000000,0.000000
1609044006.34278989,0.00957692,0.00269219,0.00000381,110129.00000000,0.00939712,0.000000,0.000000
1609044006.44582033,0.00957687,0.00283999,0.00000383,110214.00000000,0.00939036,0.000000,0.000000
1609044006.54901862,0.00957682,0.00278402,0.00000387,110254.00000000,0.00939698,0.000000,0.000000
1609044006.65231919,0.00957978,0.00305837,0.00000401,110286.00000000,0.02027122,0.000000,0.000000
1609044006.75533056,0.00957987,0.00329796,0.00000388,110197.00000000,0.00987510,0.000000,0.000000
1609044006.85844946,0.00957988,0.00292015,0.00000386,110263.00000000,0.00962872,0.000000,0.000000
1609044006.96200657,0.00957994,0.00305702,0.00000380,110264.00000000,0.00979411,0.000000,0.000000
1609044007.06467056,0.00957993,0.00287516,0.00000384,110338.00000000,0.00956563,0.000000,0.000000
1609044007.16782260,0.00957997,0.00299052,0.00000395,110360.00000000,0.00971059,0.000000,0.000000
1609044007.27075195,0.00957993,0.00292383,0.00000378,110477.00000000,0.00942720,0.000000,0.000000
1609044007.34104514,0.00957982,0.00263763,0.00000388,110574.00000000,0.00919887,0.000000,0.000000
1609044007.44281530,0.00957964,0.00258391,0.00000369,110650.00000000,0.00890082,0.000000,0.000000
1609044007.54595923,0.00957956,0.00289977,0.00000369,110689.00000000,0.00930576,0.000000,0.000000
1609044007.64873171,0.00957984,0.00364925,0.00000401,110592.00000000,0.01059126,0.000000,0.000000
1609044007.75194979,0.00958009,0.00344987,0.00000402,110708.00000000,0.01050709,0.000000,0.000000
1609044007.85514450,0.00958034,0.00350704,0.00000404,110855.00000000,0.01048063,0.000000,0.000000
1609044007.95820808,0.00958045,0.00324733,0.00000372,111017.00000000,0.00996475,0.000000,0.000000
1609044008.06135726,0.00958049,0.00308870,0.00000377,111214.00000000,0.00973808,0.000000,0.000000
1609044008.16446376,0.00958029,0.00239026,0.00000369,111265.00000000,0.00885561,0.000000,0.000000
1609044008.26776600,0.00958016,0.00255564,0.00000371,111332.00000000,0.00909523,0.000000,0.000000
1609044008.37081885,0.00958014,0.00260289,0.00000396,111389.00000000,0.00949740,0.000000,0.000000
1609044008.44123530,0.00958008,0.00277281,0.00000380,111433.00000000,0.00939014,0.000000,0.000000
1609044008.54304481,0.00958007,0.00288189,0.00000378,111460.00000000,0.00953235,0.000000,0.000000
1609044008.64603186,0.00958050,0.00374004,0.00000402,111584.00000000,0.01113618,0.000000,0.000000
1609044008.74894500,0.00958072,0.00334258,0.00000394,111645.00000000,0.01040027,0.000000,0.000000
1609044008.85300446,0.00958094,0.00333911,0.00000391,111758.00000000,0.01035954,0.000000,0.000000
1609044008.95513749,0.00958088,0.00262618,0.00000384,111879.00000000,0.00935095,0.000000,0.000000
1609044009.05824685,0.00958088,0.00302540,0.00000374,111928.00000000,0.00960553,0.000000,0.000000
1609044009.16227674,0.00958102,0.00294614,0.00000405,111973.00000000,0.01006398,0.000000,0.000000
1609044009.26479554,0.00958121,0.00306002,0.00000410,112050.00000000,0.01029200,0.000000,0.000000
1609044009.36790943,0.00958121,0.00272045,0.00000389,112125.00000000,0.00958003,0.000000,0.000000
1609044009.47097850,0.00958106,0.00248638,0.00000374,112176.00000000,0.00903876,0.000000,0.000000
1609044009.54115677,0.00958104,0.00271558,0.00000386,112190.00000000,0.00948969,0.000000,0.000000
1609044009.64299369,0.00958100,0.00265787,0.00000392,112225.00000000,0.00945877,0.000000,0.000000
1609044009.74601650,0.00958101,0.00277668,0.00000394,112271.00000000,0.00959823,0.000000,0.000000
1609044009.84926319,0.00958097,0.00263768,0.00000387,112273.00000000,0.00943277,0.000000,0.000000
1609044009.95232844,0.00958091,0.00259034,0.00000381,112264.00000000,0.00938320,0.000000,0.000000
1609044010.05541921,0.00958090,0.00264845,0.00000396,112283.00000000,0.00952581,0.000000,0.000000
1609044010.15855885,0.00958085,0.00287568,0.00000381,112316.00000000,0.00940524,0.000000,0.000000
1609044010.26180291,0.00958083,0.00270993,0.00000384,112336.00000000,0.00950985,0.000000,0.000000
1609044010.36515570,0.00958097,0.00312859,0.00000389,112413.00000000,0.01010351,0.000000,0.000000
1609044010.46836066,0.00958128,0.00329456,0.00000415,112530.00000000,0.01071727,0.000000,0.000000
1609044010.57139540,0.00958150,0.00302643,0.00000429,112569.00000000,0.01037194,0.000000,0.000000
1609044010.64159393,0.00958156,0.00274116,0.00000403,112628.00000000,0.00981419,0.000000,0.000000
